DATAFLOW,LAST UPDATE,freq,unit,icha11_hf,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Slovakia,2015,4084.35,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Slovakia,2016,4401.84,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Slovakia,2017,4435.09,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Slovakia,2018,4663.25,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Slovakia,2019,5055.38,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Slovakia,2020,5043.54,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Slovakia,2021,5465.67,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Slovakia,2022,5906.26,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),United Kingdom,2014,0.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),United Kingdom,2015,0.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),United Kingdom,2016,0.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),United Kingdom,2017,0.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),United Kingdom,2018,0.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),United Kingdom,2019,0.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Austria,2014,34540.89,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Austria,2015,35692.35,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Austria,2016,37020.51,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Austria,2017,38354.63,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Austria,2018,39871.46,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Austria,2019,41650.95,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Austria,2020,43102.90,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Austria,2021,49246.10,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Austria,2022,49897.38,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Austria,2023,52279.63,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Bosnia and Herzegovina,2014,1324.85,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Bosnia and Herzegovina,2015,1366.83,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Bosnia and Herzegovina,2016,1414.26,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Bosnia and Herzegovina,2017,1433.85,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Bosnia and Herzegovina,2018,1520.41,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Bosnia and Herzegovina,2019,1633.05,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Bosnia and Herzegovina,2020,1722.85,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Bosnia and Herzegovina,2021,1912.42,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Bosnia and Herzegovina,2022,2033.03,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Belgium,2014,42752.47,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Belgium,2015,44990.38,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Belgium,2016,46420.10,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Belgium,2017,48070.64,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Belgium,2018,49967.10,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Belgium,2019,51504.09,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Belgium,2020,51902.39,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Belgium,2021,56112.23,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Belgium,2022,59625.83,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Bulgaria,2014,3305.61,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Bulgaria,2015,3386.12,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Bulgaria,2016,3636.79,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Bulgaria,2017,3935.66,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Bulgaria,2018,4120.53,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Bulgaria,2019,4364.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Bulgaria,2020,5225.79,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Bulgaria,2021,6124.62,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Bulgaria,2022,6575.40,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Switzerland,2014,58635.76,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Switzerland,2015,68836.41,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Switzerland,2016,69820.53,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Switzerland,2017,70278.23,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Switzerland,2018,68795.40,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Switzerland,2019,73633.37,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Switzerland,2020,78115.41,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Switzerland,2021,82540.23,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Switzerland,2022,91053.95,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Cyprus,2014,1211.80,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Cyprus,2015,1219.10,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Cyprus,2016,1264.90,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Cyprus,2017,1345.07,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Cyprus,2018,1479.54,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Cyprus,2019,1637.70,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Cyprus,2020,1934.86,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Cyprus,2021,2362.02,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Cyprus,2022,2463.99,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Czechia,2014,11986.68,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Czechia,2015,12437.35,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Czechia,2016,13118.11,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Czechia,2017,14247.64,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Czechia,2018,15739.05,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Czechia,2019,17176.92,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Czechia,2020,19761.77,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Czechia,2021,22520.47,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Czechia,2022,24308.74,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Czechia,2023,26128.41,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Germany,2014,322775.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Germany,2015,338638.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Germany,2016,352397.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Germany,2017,370023.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Germany,2018,386123.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Germany,2019,407025.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Germany,2020,431941.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Germany,2021,466713.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Germany,2022,488677.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Germany,2023,486257.00,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Denmark,2014,27397.37,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Denmark,2015,28241.26,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Denmark,2016,29023.33,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Denmark,2017,29770.48,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Denmark,2018,30528.07,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Denmark,2019,31424.46,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Denmark,2020,33372.86,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Denmark,2021,36859.08,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Denmark,2022,36066.82,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Denmark,2023,35286.77,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 12 countries (2001-2006),2014,1028606.87,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 12 countries (2001-2006),2015,1060702.46,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 12 countries (2001-2006),2016,1088851.77,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 12 countries (2001-2006),2017,1124456.19,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 12 countries (2001-2006),2018,1161209.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 12 countries (2001-2006),2019,1207257.68,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 12 countries (2001-2006),2020,1266166.33,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 12 countries (2001-2006),2021,1370853.43,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 12 countries (2001-2006),2022,1419573.39,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 18 countries (2014),2014,1041635.94,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 18 countries (2014),2015,1074297.52,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 18 countries (2014),2016,1103170.76,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 18 countries (2014),2017,1139267.07,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 18 countries (2014),2018,1177126.22,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 18 countries (2014),2019,1224774.16,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 18 countries (2014),2020,1284886.78,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 18 countries (2014),2021,1392926.43,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 18 countries (2014),2022,1443106.78,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 19 countries  (2015-2022),2014,1043901.52,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 19 countries  (2015-2022),2015,1076721.40,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 19 countries  (2015-2022),2016,1105752.11,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 19 countries  (2015-2022),2017,1141999.90,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 19 countries  (2015-2022),2018,1180098.54,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 19 countries  (2015-2022),2019,1228193.69,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 19 countries  (2015-2022),2020,1288614.50,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 19 countries  (2015-2022),2021,1397308.97,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area - 19 countries  (2015-2022),2022,1447988.73,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area – 20 countries (from 2023),2014,1046809.30,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area – 20 countries (from 2023),2015,1079749.18,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area – 20 countries (from 2023),2016,1108935.83,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area – 20 countries (from 2023),2017,1145327.66,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area – 20 countries (from 2023),2018,1183659.15,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area – 20 countries (from 2023),2019,1231978.70,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area – 20 countries (from 2023),2020,1292511.65,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area – 20 countries (from 2023),2021,1402028.76,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Euro area – 20 countries (from 2023),2022,1452921.91,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Estonia,2014,1275.47,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Estonia,2015,1370.20,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Estonia,2016,1457.63,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Estonia,2017,1572.37,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Estonia,2018,1735.20,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Estonia,2019,1892.72,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Estonia,2020,2081.59,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Estonia,2021,2351.64,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Estonia,2022,2528.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Estonia,2023,2848.46,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Greece,2014,13986.42,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Greece,2015,14497.60,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Greece,2016,14742.57,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Greece,2017,14391.37,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Greece,2018,14580.52,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Greece,2019,15031.34,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Greece,2020,15716.46,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Greece,2021,16670.38,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Greece,2022,17562.40,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Spain,2014,93830.60,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Spain,2015,98363.32,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Spain,2016,99729.02,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Spain,2017,104002.63,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Spain,2018,108330.28,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Spain,2019,113776.09,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Spain,2020,120093.31,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Spain,2021,126001.25,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,Spain,2022,131114.07,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,European Union - 15 countries (1995-2004),2014,1334009.56,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,European Union - 15 countries (1995-2004),2015,1400002.32,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,European Union - 15 countries (1995-2004),2016,1408800.02,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,European Union - 15 countries (1995-2004),2017,1437443.13,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,All financing schemes,European Union - 15 countries (1995-2004),2018,1482995.55,,
