DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Sweden,2023,80.5,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Slovenia,2014,78.4,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Slovenia,2015,78.0,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Slovenia,2016,78.4,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Slovenia,2017,78.4,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Slovenia,2018,78.6,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Slovenia,2019,78.8,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Slovenia,2020,77.7,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Slovenia,2021,77.9,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Slovenia,2022,78.5,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Slovenia,2023,79.2,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Slovakia,2014,74.5,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Slovakia,2015,74.2,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Slovakia,2016,74.8,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Slovakia,2017,74.7,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Slovakia,2018,74.8,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Slovakia,2019,75.3,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Slovakia,2020,74.5,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Slovakia,2021,72.0,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Slovakia,2022,74.5,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Slovakia,2023,75.7,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Türkiye,2014,76.2,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Türkiye,2015,76.2,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Türkiye,2016,76.1,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Türkiye,2017,76.3,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Türkiye,2018,76.8,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Türkiye,2019,76.9,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Türkiye,2023,75.2,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Ukraine,2014,69.4,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Ukraine,2015,70.1,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Ukraine,2016,70.5,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Ukraine,2017,70.9,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Ukraine,2018,70.7,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Ukraine,2019,71.0,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,United Kingdom,2014,78.7,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,United Kingdom,2015,78.4,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,United Kingdom,2016,78.6,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,United Kingdom,2017,78.6,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,United Kingdom,2018,78.6,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,3 years,Kosovo*,2016,76.2,p,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Albania,2014,74.9,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Albania,2015,74.6,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Albania,2016,75.3,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Albania,2017,75.2,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Albania,2018,75.7,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Albania,2019,75.9,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Albania,2020,74.2,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Albania,2021,72.2,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Albania,2022,75.7,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Armenia,2015,71.8,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Armenia,2016,71.8,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Armenia,2017,72.5,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Armenia,2018,73.4,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Armenia,2019,73.2,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Austria,2014,77.9,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Austria,2015,77.6,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Austria,2016,78.1,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Austria,2017,78.0,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Austria,2018,78.0,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Austria,2019,78.3,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Austria,2020,77.6,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Austria,2021,77.5,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Austria,2022,77.6,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Austria,2023,78.2,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Azerbaijan,2014,71.7,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Azerbaijan,2015,72.3,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Azerbaijan,2017,72.5,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Azerbaijan,2018,72.9,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Azerbaijan,2019,73.6,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Belgium,2014,77.7,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Belgium,2015,77.4,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Belgium,2016,77.8,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Belgium,2017,77.9,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Belgium,2018,78.0,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Belgium,2019,78.4,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Belgium,2020,77.1,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Belgium,2021,78.2,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Belgium,2022,78.1,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Belgium,2023,78.7,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Bulgaria,2014,71.2,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Bulgaria,2015,71.2,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Bulgaria,2016,71.4,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Bulgaria,2017,71.4,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Bulgaria,2018,71.5,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Bulgaria,2019,71.6,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Bulgaria,2020,69.8,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Bulgaria,2021,67.6,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Bulgaria,2022,70.6,b,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Bulgaria,2023,72.2,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Belarus,2014,69.6,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Belarus,2015,70.2,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Belarus,2016,70.5,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Belarus,2017,70.8,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Belarus,2018,70.8,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Switzerland,2014,79.7,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Switzerland,2015,79.4,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Switzerland,2016,80.0,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Switzerland,2017,80.0,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Switzerland,2018,80.2,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Switzerland,2019,80.4,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Switzerland,2020,79.4,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Switzerland,2021,80.2,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Switzerland,2022,80.0,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Switzerland,2023,80.6,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Cyprus,2014,78.5,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Cyprus,2015,78.0,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Cyprus,2016,78.9,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Cyprus,2017,78.4,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Cyprus,2018,79.1,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Cyprus,2019,78.6,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Cyprus,2020,78.6,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Cyprus,2021,77.6,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Cyprus,2022,77.9,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Cyprus,2023,79.3,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Czechia,2014,75.1,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Czechia,2015,74.9,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Czechia,2016,75.4,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Czechia,2017,75.3,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Czechia,2018,75.3,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Czechia,2019,75.6,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Czechia,2020,74.5,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Czechia,2021,73.4,b,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Czechia,2022,75.2,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Czechia,2023,76.1,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Germany,2014,77.5,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Germany,2015,77.0,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Germany,2016,77.4,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Germany,2017,77.4,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Germany,2018,77.3,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Germany,2019,77.6,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Germany,2020,77.4,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Germany,2021,77.1,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Germany,2022,77.0,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Germany,2023,77.4,b,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Germany including former GDR,2014,77.5,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Germany including former GDR,2015,77.0,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Germany including former GDR,2016,77.4,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Germany including former GDR,2017,77.4,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Germany including former GDR,2018,77.3,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Germany including former GDR,2019,77.6,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Germany including former GDR,2020,77.4,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Germany including former GDR,2021,77.1,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Germany including former GDR,2022,77.0,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Germany including former GDR,2023,77.4,b,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Denmark,2014,77.1,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Denmark,2015,77.1,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Denmark,2016,77.2,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Denmark,2017,77.5,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Denmark,2018,77.3,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Denmark,2019,77.8,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Denmark,2020,77.9,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Denmark,2021,77.8,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Denmark,2022,77.6,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Denmark,2023,78.1,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Euro area - 19 countries  (2015-2022),2014,78.3,b,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Euro area - 19 countries  (2015-2022),2015,77.9,b,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Euro area - 19 countries  (2015-2022),2016,78.3,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Euro area - 19 countries  (2015-2022),2017,78.3,b,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Euro area - 19 countries  (2015-2022),2018,78.4,ep,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Euro area - 19 countries  (2015-2022),2019,78.7,bep,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Euro area - 19 countries  (2015-2022),2020,77.9,bp,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Euro area - 19 countries  (2015-2022),2021,77.9,bp,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Euro area - 19 countries  (2015-2022),2022,78.0,bp,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Euro area - 19 countries  (2015-2022),2023,78.6,bp,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Euro area – 20 countries (from 2023),2021,77.9,bp,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Euro area – 20 countries (from 2023),2022,77.9,bp,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Euro area – 20 countries (from 2023),2023,78.6,bp,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Estonia,2014,73.6,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Estonia,2015,74.2,b,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Estonia,2016,74.2,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Estonia,2017,74.7,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Estonia,2018,74.7,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Estonia,2019,75.2,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Estonia,2020,75.1,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Estonia,2021,73.4,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Estonia,2022,74.3,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,Estonia,2023,75.3,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2014,77.3,b,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2015,77.0,b,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2016,77.3,,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2017,77.3,b,
ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),05/06/25 11:00:00,Annual,Year,Total,4 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2018,77.4,ep,
